# SPDX-FileCopyrightText: Copyright (c) 2026 NVIDIA CORPORATION & AFFILIATES. All rights reserved.
# SPDX-License-Identifier: Apache-2.0
#
# Current-tree extraction dispositions at a5486894c45140259d822625e74d1ccdfce807ee.
# rows=100 nonblank_lines=39765 dispositions=move:68,split:20,keep:12,delete:0
# runtimes=langchain-deepagents-code:88,pi:9,nemocua:3
# Pi and NemoCUA remain deferred candidate workstreams and are not standard package extraction commitments.
# Every path resolves at the audit revision; no nonexistent or upstream-removed path appears in this file.
runtime	surface	disposition	nonblank_lines	path	current_owner	target_owner	target	phase	validation	notes
langchain-deepagents-code	production	move	1384	agents/langchain-deepagents-code/managed-dcode-runtime.py	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/runtime/managed-dcode-runtime.py	4	nemoclaw-deepagents-code clean-pack, package tests, image conformance, and inference-routing	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	production	move	106	agents/langchain-deepagents-code/manifest.yaml	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/runtime/manifest.yaml	4	nemoclaw-deepagents-code clean-pack, package tests, image conformance, and inference-routing	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	production	move	1135	agents/langchain-deepagents-code/nemoclaw_observability.py	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/runtime/nemoclaw_observability.py	4	nemoclaw-deepagents-code clean-pack, package tests, image conformance, and inference-routing	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	production	move	345	agents/langchain-deepagents-code/nemoclaw_read_only_mcp.py	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/runtime/nemoclaw_read_only_mcp.py	4	nemoclaw-deepagents-code clean-pack, package tests, image conformance, and inference-routing	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	production	move	1987	agents/langchain-deepagents-code/patch-managed-deepagents-code.py	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/runtime/patch-managed-deepagents-code.py	4	nemoclaw-deepagents-code clean-pack, package tests, image conformance, and inference-routing	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	production	move	108	agents/langchain-deepagents-code/policy-additions.yaml	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/runtime/policy-additions.yaml	4	nemoclaw-deepagents-code clean-pack, package tests, image conformance, and inference-routing	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	production	move	2	agents/langchain-deepagents-code/profile-plugin/.gitignore	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/runtime/profile-plugin/.gitignore	4	nemoclaw-deepagents-code clean-pack, package tests, image conformance, and inference-routing	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	production	move	19	agents/langchain-deepagents-code/profile-plugin/pyproject.toml	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/runtime/profile-plugin/pyproject.toml	4	nemoclaw-deepagents-code clean-pack, package tests, image conformance, and inference-routing	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	production	move	238	agents/langchain-deepagents-code/profile-plugin/src/nemoclaw_deepagents_profile/__init__.py	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/runtime/profile-plugin/src/nemoclaw_deepagents_profile/__init__.py	4	nemoclaw-deepagents-code clean-pack, package tests, image conformance, and inference-routing	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	production	move	572	agents/langchain-deepagents-code/progressive_tool_disclosure.py	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/runtime/progressive_tool_disclosure.py	4	nemoclaw-deepagents-code clean-pack, package tests, image conformance, and inference-routing	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	production	move	18	agents/langchain-deepagents-code/requirements.in	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/runtime/requirements.in	4	nemoclaw-deepagents-code clean-pack, package tests, image conformance, and inference-routing	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	production	move	417	agents/langchain-deepagents-code/start.sh	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/runtime/start.sh	4	nemoclaw-deepagents-code clean-pack, package tests, image conformance, and inference-routing	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	production	move	505	agents/langchain-deepagents-code/validate-nemotron-ultra-profile.py	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/runtime/validate-nemotron-ultra-profile.py	4	nemoclaw-deepagents-code clean-pack, package tests, image conformance, and inference-routing	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	production	move	969	agents/langchain-deepagents-code/validate-observability.py	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/runtime/validate-observability.py	4	nemoclaw-deepagents-code clean-pack, package tests, image conformance, and inference-routing	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	production	move	984	agents/langchain-deepagents-code/validate-progressive-tool-disclosure.py	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/runtime/validate-progressive-tool-disclosure.py	4	nemoclaw-deepagents-code clean-pack, package tests, image conformance, and inference-routing	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	production	move	502	agents/langchain-deepagents-code/validate-read-only-mcp-call.py	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/runtime/validate-read-only-mcp-call.py	4	nemoclaw-deepagents-code clean-pack, package tests, image conformance, and inference-routing	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	production	move	93	scripts/check-dcode-profile-import-gate.sh	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/runtime/check-dcode-profile-import-gate.sh	4	nemoclaw-deepagents-code clean-pack, package tests, image conformance, and inference-routing	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	80	test/dcode-base-image-workflow.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/dcode-base-image-workflow.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	88	test/dcode-login-profile.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/dcode-login-profile.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	260	test/dcode-managed-exec.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/dcode-managed-exec.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	271	test/dcode-non-interactive-json.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/dcode-non-interactive-json.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	96	test/dcode-sandbox-identity-integration.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/dcode-sandbox-identity-integration.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	196	test/dcode-session-supervisor.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/dcode-session-supervisor.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	169	test/dcode-start-keepalive.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/dcode-start-keepalive.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	127	test/dcode-wrapper-empty-prompt.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/dcode-wrapper-empty-prompt.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	515	test/dcode-wrapper-identity.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/dcode-wrapper-identity.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	829	test/deepagents-code-tui-startup-check.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/deepagents-code-tui-startup-check.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	16	test/Dockerfile.dcode-profile-missing-dependencies	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/Dockerfile.dcode-profile-missing-dependencies	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	1074	test/fixtures/deepagents-observability-harness.py	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/fixtures/deepagents-observability-harness.py	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	683	test/fixtures/deepagents-progressive-disclosure-harness.py	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/fixtures/deepagents-progressive-disclosure-harness.py	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	93	test/fixtures/langchain-deepagents-code/app.py	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/fixtures/langchain-deepagents-code/app.py	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	56	test/fixtures/langchain-deepagents-code/mcp_tools.py	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/fixtures/langchain-deepagents-code/mcp_tools.py	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	48	test/fixtures/langchain-deepagents-code/server.py	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/fixtures/langchain-deepagents-code/server.py	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	160	test/helpers/langchain-deepagents-code-headless.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/helpers/langchain-deepagents-code-headless.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	110	test/helpers/langchain-deepagents-code-image.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/helpers/langchain-deepagents-code-image.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	788	test/helpers/langchain-deepagents-code-patch-fixture.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/helpers/langchain-deepagents-code-patch-fixture.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	301	test/helpers/langchain-deepagents-code-secret-patterns.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/helpers/langchain-deepagents-code-secret-patterns.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	78	test/langchain-deepagents-code-auto-approval-image.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-auto-approval-image.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	293	test/langchain-deepagents-code-config.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-config.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	1399	test/langchain-deepagents-code-direct-module-patch.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-direct-module-patch.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	758	test/langchain-deepagents-code-fetch-proxy.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-fetch-proxy.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	278	test/langchain-deepagents-code-headless-runtime.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-headless-runtime.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	760	test/langchain-deepagents-code-image-credentials.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-image-credentials.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	1192	test/langchain-deepagents-code-image.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-image.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	385	test/langchain-deepagents-code-managed-entrypoints.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-managed-entrypoints.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	514	test/langchain-deepagents-code-managed-mcp-hardening.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-managed-mcp-hardening.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	104	test/langchain-deepagents-code-managed-model-params.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-managed-model-params.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	862	test/langchain-deepagents-code-nemotron-profile-plugin.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-nemotron-profile-plugin.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	297	test/langchain-deepagents-code-observability.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-observability.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	154	test/langchain-deepagents-code-profile-build-gate.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-profile-build-gate.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	872	test/langchain-deepagents-code-progressive-tool-disclosure.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-progressive-tool-disclosure.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	208	test/langchain-deepagents-code-provider-label.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-provider-label.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	621	test/langchain-deepagents-code-proxy-launcher.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-proxy-launcher.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	172	test/langchain-deepagents-code-proxy-runtime-contract.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-proxy-runtime-contract.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	147	test/langchain-deepagents-code-reasoning-effort.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-reasoning-effort.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	50	test/langchain-deepagents-code-retry-boundary.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-retry-boundary.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	310	test/langchain-deepagents-code-secret-pattern-parity.test.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/langchain-deepagents-code-secret-pattern-parity.test.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	move	130	test/support/dcode-start-script-fixture.ts	deepagents-code-runtime	nemoclaw-deepagents-code-package	packages/nemoclaw-deepagents-code/test/support/dcode-start-script-fixture.ts	4	nemoclaw-deepagents-code package tests	Whole file contains Deep Agents Code native implementation, declarative runtime data, or its detailed test.
langchain-deepagents-code	test	split	337	test/e2e/e2e-cloud-experimental/checks/03-deepagents-code-nemotron-ultra-profile.sh	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/e2e-cloud-experimental/checks/03-deepagents-code-nemotron-ultra-profile.sh	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
langchain-deepagents-code	test	split	360	test/e2e/e2e-cloud-experimental/checks/04-deepagents-code-fresh-reonboard.sh	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/e2e-cloud-experimental/checks/04-deepagents-code-fresh-reonboard.sh	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
langchain-deepagents-code	test	split	110	test/e2e/e2e-cloud-experimental/checks/05-deepagents-code-landlock-readonly.sh	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/e2e-cloud-experimental/checks/05-deepagents-code-landlock-readonly.sh	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
langchain-deepagents-code	test	split	321	test/e2e/e2e-cloud-experimental/checks/06-deepagents-code-python-egress.sh	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/e2e-cloud-experimental/checks/06-deepagents-code-python-egress.sh	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
langchain-deepagents-code	test	split	604	test/e2e/e2e-cloud-experimental/checks/07-deepagents-code-headless-inference.sh	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/e2e-cloud-experimental/checks/07-deepagents-code-headless-inference.sh	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
langchain-deepagents-code	test	split	213	test/e2e/e2e-cloud-experimental/checks/08-deepagents-code-secret-boundary.sh	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/e2e-cloud-experimental/checks/08-deepagents-code-secret-boundary.sh	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
langchain-deepagents-code	test	split	262	test/e2e/e2e-cloud-experimental/checks/09-deepagents-code-tavily-opt-in.sh	mixed-dcode-fixture-and-core-e2e	nemoclaw-core-and-nemoclaw-deepagents-code-package	core typed E2E journey + packages/nemoclaw-deepagents-code/test/e2e/e2e-cloud-experimental/checks/09-deepagents-code-tavily-opt-in.sh	4	e2e-support, inference-routing, and Deep Agents Code live E2E	Core retains typed target selection, workflow planning, policy and credential assertions, cleanup, and release judgment; the package owns Deep Agents Code-specific fixture and native probe logic.
